#
#--------------------------------------------------------------------------------
##ASTER 18.00.12 CONCEPT 00000015 CALCULE LE 08/09/2026 A 13:53:13 DE TYPE        
RESULTAT,NOM_CHAM,INST,NUME_ORDRE,MAILLE,NOEUD,SOUS_POINT,COOR_X,COOR_Y,COOR_Z,N,VY,VZ,MT,MFY,MFZ
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,33      ,34      ,           1, 3.30000E+00, 2.58708E+00, 2.12915E-01,-1.08369E+03, 1.05967E+03,-1.25092E+03,-4.48876E+01, 1.10313E+03, 1.02547E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,33      ,35      ,           1, 3.30000E+00, 2.59424E+00, 2.41473E-01,-1.07919E+03, 1.06047E+03,-1.25172E+03,-4.48876E+01, 1.06629E+03, 9.94265E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,33      ,69      ,           1, 3.30000E+00, 2.59066E+00, 2.27194E-01,-1.08144E+03, 1.06007E+03,-1.25132E+03,-4.48876E+01, 1.08471E+03, 1.00987E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,34      ,35      ,           1, 3.30000E+00, 2.59424E+00, 2.41473E-01,-9.13665E+02, 1.13250E+03,-1.31859E+03,-4.04546E+01, 1.06685E+03, 9.93861E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,34      ,36      ,           1, 3.30000E+00, 2.59856E+00, 2.70595E-01,-9.09073E+02, 1.13298E+03,-1.31908E+03,-4.04546E+01, 1.02802E+03, 9.60512E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,34      ,70      ,           1, 3.30000E+00, 2.59640E+00, 2.56034E-01,-9.11369E+02, 1.13274E+03,-1.31884E+03,-4.04546E+01, 1.04743E+03, 9.77187E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,35      ,36      ,           1, 3.30000E+00, 2.59856E+00, 2.70595E-01,-7.34708E+02, 1.19323E+03,-1.37348E+03,-3.59966E+01, 1.02835E+03, 9.60332E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,35      ,5       ,           1, 3.30000E+00, 2.60000E+00, 3.00000E-01,-7.30071E+02, 1.19339E+03,-1.37364E+03,-3.59966E+01, 9.87914E+02, 9.25201E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,35      ,71      ,           1, 3.30000E+00, 2.59928E+00, 2.85297E-01,-7.32390E+02, 1.19331E+03,-1.37356E+03,-3.59966E+01, 1.00813E+03, 9.42767E+02

